PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-2,SENSOR-5,N/A,N/A,15236.000,15236.000,16581.000,16581.000,17957.000,N/A,N/A,0.000,32.000,37.000,6.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-2,SENSOR-6,N/A,N/A,15236.000,15236.000,16581.000,16581.000,17957.000,N/A,N/A,0.000,32.000,37.000,6.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-2,SENSOR-10,N/A,N/A,15236.000,15236.000,16581.000,16581.000,17957.000,N/A,N/A,0.000,32.000,37.000,6.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-2,SENSOR-12,N/A,N/A,15236.000,15236.000,16581.000,16581.000,17957.000,N/A,N/A,0.000,32.000,37.000,6.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-2,SENSOR-13,N/A,N/A,15236.000,15236.000,16581.000,16581.000,17957.000,N/A,N/A,0.000,32.000,37.000,6.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-6,SENSOR-6,N/A,N/A,15236.000,17957.000,17957.000,17957.000,17957.000,N/A,N/A,0.000,32.000,37.000,0.000,TTL_Expired,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-12,SENSOR-12,N/A,N/A,15236.000,17957.000,17957.000,17957.000,17957.000,N/A,N/A,0.000,32.000,37.000,0.000,TTL_Expired,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-10,SENSOR-10,N/A,N/A,15236.000,17957.000,17957.000,17957.000,17957.000,N/A,N/A,0.000,32.000,37.000,0.000,TTL_Expired,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-4,SENSOR-4,N/A,N/A,15236.000,17957.000,17957.000,17957.000,17957.000,N/A,N/A,0.000,32.000,37.000,0.000,TTL_Expired,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREQ,SENSOR-2,Broadcast-0,SENSOR-13,SENSOR-13,N/A,N/A,15236.000,17957.000,17957.000,17957.000,17957.000,N/A,N/A,0.000,32.000,37.000,0.000,TTL_Expired,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.2,255.255.255.255,11.1.1.2,255.255.255.255,
0,N/A,Control_Packet,DSR_RREP,SINKNODE-1,SENSOR-2,SINKNODE-1,SENSOR-2,N/A,N/A,22666.000,22666.000,25226.000,25226.000,26570.000,N/A,N/A,0.000,31.000,36.000,6.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1.1.1,11.1.1.2,11.1.1.1,11.1.1.2,
0,N/A,Control_Packet,Zigbee_ACK,SENSOR-2,SINKNODE-1,SENSOR-2,SINKNODE-1,N/A,N/A,N/A,26570.000,26762.000,26762.000,26954.000,N/A,N/A,N/A,0.000,5.000,1.000,Successful,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,
